timestamp,hour,day_of_week,month,is_weekend,total_kwh,hvac_kwh,water_heater_kwh,refrigerator_kwh,lighting_kwh,other_kwh,temperature,cost_per_kwh,total_cost
2024-10-12 12:00:00,12,5,10,True,1.864,0.624,0.398,0.152,0.309,0.381,44.61032473004491,0.12,0.22368000000000002
2024-10-12 13:00:00,13,5,10,True,1.878,0.63,0.359,0.157,0.32,0.412,50.67005667275838,0.12,0.22535999999999998
2024-10-12 14:00:00,14,5,10,True,2.033,0.791,0.312,0.148,0.298,0.483,49.731668200451175,0.12,0.24395999999999998
2024-10-12 15:00:00,15,5,10,True,2.365,0.996,0.319,0.142,0.36,0.548,48.907256996574276,0.12,0.2838
2024-10-12 16:00:00,16,5,10,True,2.369,0.973,0.167,0.161,0.389,0.679,49.26591179001401,0.12,0.28428000000000003
2024-10-12 17:00:00,17,5,10,True,4.547,1.805,0.315,0.139,0.798,1.49,51.08516233190025,0.12,0.5456399999999999
2024-10-12 18:00:00,18,5,10,True,10.919,1.669,0.341,0.173,0.741,1.254,49.9359341356884,0.12,1.3102800000000001
2024-10-12 19:00:00,19,5,10,True,4.207,1.771,0.315,0.145,0.707,1.268,48.30672834051002,0.12,0.50484
2024-10-12 20:00:00,20,5,10,True,5.006,2.071,0.397,0.124,0.902,1.512,52.261311485779395,0.12,0.60072
2024-10-12 21:00:00,21,5,10,True,4.9,2.069,0.314,0.154,0.867,1.497,47.742557042916765,0.12,0.588
2024-10-12 22:00:00,22,5,10,True,3.652,1.468,0.297,0.1,0.645,1.142,52.24936963518119,0.08,0.29216000000000003
2024-10-12 23:00:00,23,5,10,True,4.305,2.097,0.291,0.132,0.289,1.497,53.19902427903365,0.08,0.3444
2024-10-13 00:00:00,0,6,10,True,1.11,0.36,0.294,0.145,0.047,0.264,41.285894678490266,0.08,0.0888
2024-10-13 01:00:00,1,6,10,True,1.291,0.393,0.315,0.152,0.063,0.369,41.431164067171615,0.08,0.10328
2024-10-13 02:00:00,2,6,10,True,1.283,0.464,0.278,0.168,0.092,0.281,49.50901216138877,0.08,0.10264
2024-10-13 03:00:00,3,6,10,True,1.901,0.761,0.299,0.15,0.097,0.595,50.10426298694474,0.08,0.15208
2024-10-13 04:00:00,4,6,10,True,1.498,0.72,0.288,0.146,0.087,0.257,48.83879417999249,0.08,0.11984
2024-10-13 05:00:00,5,6,10,True,0.897,0.24,0.334,0.166,0.054,0.103,54.98753186742342,0.08,0.07176
2024-10-13 06:00:00,6,6,10,True,3.309,1.232,0.404,0.172,0.492,1.009,47.013048837441616,0.08,0.26472
2024-10-13 07:00:00,7,6,10,True,3.87,1.629,0.292,0.149,0.639,1.161,50.621204327558765,0.08,0.30960000000000004
2024-10-13 08:00:00,8,6,10,True,7.781,1.343,0.289,0.136,0.608,0.751,48.54550043895157,0.08,0.62248
2024-10-13 09:00:00,9,6,10,True,2.719,1.075,0.238,0.137,0.454,0.815,45.553731473687655,0.12,0.32627999999999996
2024-10-13 10:00:00,10,6,10,True,1.881,0.72,0.301,0.098,0.304,0.457,47.634598006732446,0.12,0.22572
2024-10-13 11:00:00,11,6,10,True,2.795,1.016,0.276,0.153,0.469,0.881,51.612767073485095,0.12,0.3354
2024-10-13 12:00:00,12,6,10,True,2.288,0.909,0.241,0.139,0.367,0.632,49.240161011753294,0.12,0.27455999999999997
2024-10-13 13:00:00,13,6,10,True,2.413,0.944,0.24,0.189,0.401,0.639,52.033485965738365,0.12,0.28956
2024-10-13 14:00:00,14,6,10,True,2.455,0.934,0.231,0.172,0.424,0.694,48.28816541242879,0.12,0.2946
2024-10-13 15:00:00,15,6,10,True,5.127,0.914,0.284,0.125,0.372,0.661,50.32342763537369,0.12,0.6152399999999999
2024-10-13 16:00:00,16,6,10,True,2.22,0.703,0.354,0.134,0.367,0.663,50.60832094086311,0.12,0.2664
2024-10-13 17:00:00,17,6,10,True,4.199,1.632,0.286,0.179,0.807,1.296,50.15112253021923,0.12,0.50388
2024-10-13 18:00:00,18,6,10,True,4.246,1.869,0.277,0.141,0.751,1.208,44.49789456387109,0.12,0.5095200000000001
2024-10-13 19:00:00,19,6,10,True,5.07,2.096,0.363,0.148,0.88,1.584,48.89312206046572,0.12,0.6084
2024-10-13 20:00:00,20,6,10,True,5.014,2.113,0.368,0.176,0.908,1.449,46.99497613346399,0.12,0.60168
2024-10-13 21:00:00,21,6,10,True,4.654,1.925,0.257,0.152,0.837,1.482,54.6945727747063,0.12,0.55848
2024-10-13 22:00:00,22,6,10,True,5.022,2.162,0.264,0.148,0.936,1.512,48.66729811530552,0.08,0.40176
2024-10-13 23:00:00,23,6,10,True,2.966,1.453,0.228,0.112,0.212,0.962,52.3748247263428,0.08,0.23728000000000002
2024-10-14 00:00:00,0,0,10,False,1.525,0.56,0.347,0.117,0.075,0.426,49.468922832698205,0.08,0.122
2024-10-14 01:00:00,1,0,10,False,1.219,0.345,0.235,0.127,0.041,0.47,51.592274082140406,0.08,0.09752000000000001
2024-10-14 02:00:00,2,0,10,False,1.216,0.327,0.308,0.137,0.046,0.397,51.87934451330765,0.08,0.09728
2024-10-14 03:00:00,3,0,10,False,1.364,0.35,0.341,0.198,0.039,0.437,52.08208147393328,0.08,0.10912000000000001
2024-10-14 04:00:00,4,0,10,False,1.265,0.524,0.318,0.162,0.074,0.186,53.038798382414996,0.08,0.1012
2024-10-14 05:00:00,5,0,10,False,0.986,0.249,0.289,0.157,0.056,0.235,55.51768558670732,0.08,0.07888
2024-10-14 06:00:00,6,0,10,False,2.734,1.025,0.28,0.149,0.446,0.834,45.729310216891314,0.08,0.21872
2024-10-14 07:00:00,7,0,10,False,2.558,1.019,0.203,0.168,0.415,0.753,54.67389866298585,0.08,0.20464
2024-10-14 08:00:00,8,0,10,False,2.375,0.944,0.225,0.153,0.388,0.665,55.72156928454696,0.08,0.19
2024-10-14 09:00:00,9,0,10,False,1.974,0.707,0.292,0.201,0.257,0.517,49.21137285946784,0.12,0.23687999999999998
2024-10-14 10:00:00,10,0,10,False,1.731,0.688,0.288,0.164,0.237,0.356,55.62498933780725,0.12,0.20772000000000002
2024-10-14 11:00:00,11,0,10,False,2.161,0.88,0.282,0.089,0.37,0.54,54.44943312904174,0.12,0.25932
2024-10-14 12:00:00,12,0,10,False,1.649,0.698,0.264,0.118,0.231,0.338,50.376220348823814,0.12,0.19788
2024-10-14 13:00:00,13,0,10,False,1.805,0.744,0.352,0.182,0.275,0.253,53.434820975098205,0.12,0.2166
2024-10-14 14:00:00,14,0,10,False,1.686,0.577,0.207,0.135,0.318,0.449,47.03265172471532,0.12,0.20231999999999997
2024-10-14 15:00:00,15,0,10,False,1.468,0.536,0.296,0.119,0.232,0.285,51.005356368379005,0.12,0.17615999999999998
2024-10-14 16:00:00,16,0,10,False,1.668,0.666,0.332,0.139,0.236,0.295,51.37209389655525,0.12,0.20015999999999998
2024-10-14 17:00:00,17,0,10,False,3.71,1.643,0.296,0.126,0.615,1.03,53.951310573213405,0.12,0.4452
2024-10-14 18:00:00,18,0,10,False,3.301,1.283,0.32,0.159,0.574,0.965,50.377558411061365,0.12,0.39612
2024-10-14 19:00:00,19,0,10,False,2.652,1.04,0.313,0.145,0.464,0.689,53.75305365678163,0.12,0.31824
2024-10-14 20:00:00,20,0,10,False,3.745,1.441,0.296,0.135,0.65,1.224,48.07304537039087,0.12,0.4494
2024-10-14 21:00:00,21,0,10,False,3.544,1.458,0.371,0.122,0.606,0.987,48.748570955307095,0.12,0.42528
2024-10-14 22:00:00,22,0,10,False,8.407,1.528,0.257,0.13,0.644,1.05,48.836982975014294,0.08,0.67256
2024-10-14 23:00:00,23,0,10,False,3.487,1.749,0.29,0.141,0.23,1.078,56.1010936781818,0.08,0.27896000000000004
2024-10-15 00:00:00,0,1,10,False,1.412,0.466,0.356,0.139,0.073,0.379,54.58187259072872,0.08,0.11295999999999999
2024-10-15 01:00:00,1,1,10,False,1.4,0.568,0.326,0.144,0.07,0.291,50.67947887588251,0.08,0.11199999999999999
2024-10-15 02:00:00,2,1,10,False,0.98,0.259,0.284,0.128,0.049,0.259,49.773211972947195,0.08,0.0784
2024-10-15 03:00:00,3,1,10,False,1.123,0.31,0.408,0.175,0.028,0.201,55.4276867039206,0.08,0.08984
2024-10-15 04:00:00,4,1,10,False,0.942,0.112,0.364,0.189,0.031,0.246,49.6998627931668,0.08,0.07536
2024-10-15 05:00:00,5,1,10,False,1.56,0.453,0.417,0.148,0.051,0.491,55.19495130212864,0.08,0.12480000000000001
2024-10-15 06:00:00,6,1,10,False,3.001,1.354,0.204,0.169,0.574,0.7,44.80738040415775,0.08,0.24008
2024-10-15 07:00:00,7,1,10,False,2.894,1.152,0.233,0.138,0.511,0.859,52.629652473533454,0.08,0.23152
2024-10-15 08:00:00,8,1,10,False,3.436,1.289,0.336,0.16,0.526,1.124,51.76559074031136,0.08,0.27488
2024-10-15 09:00:00,9,1,10,False,2.197,0.927,0.272,0.175,0.324,0.499,47.05217496759449,0.12,0.26364
2024-10-15 10:00:00,10,1,10,False,1.973,0.704,0.353,0.163,0.275,0.478,47.280672045595004,0.12,0.23676
2024-10-15 11:00:00,11,1,10,False,2.239,0.917,0.27,0.124,0.366,0.561,51.63237005119877,0.12,0.26868
2024-10-15 12:00:00,12,1,10,False,2.048,0.729,0.306,0.138,0.294,0.581,50.2450539969479,0.12,0.24576
2024-10-15 13:00:00,13,1,10,False,1.779,0.63,0.278,0.152,0.251,0.467,46.56301303105231,0.12,0.21347999999999998
2024-10-15 14:00:00,14,1,10,False,2.114,0.727,0.319,0.142,0.274,0.653,53.06475408027177,0.12,0.25367999999999996
2024-10-15 15:00:00,15,1,10,False,1.87,0.705,0.317,0.136,0.271,0.441,46.88469598608193,0.12,0.22440000000000002
2024-10-15 16:00:00,16,1,10,False,1.949,0.737,0.296,0.131,0.275,0.51,45.65215798057916,0.12,0.23388
2024-10-15 17:00:00,17,1,10,False,3.5,1.419,0.275,0.127,0.608,1.07,53.25338251040473,0.12,0.42
2024-10-15 18:00:00,18,1,10,False,3.068,1.324,0.222,0.141,0.518,0.863,50.76015118457599,0.12,0.36816
2024-10-15 19:00:00,19,1,10,False,3.863,1.552,0.337,0.162,0.693,1.118,54.93022141324393,0.12,0.46355999999999997
2024-10-15 20:00:00,20,1,10,False,3.815,1.622,0.161,0.114,0.724,1.195,52.08283183432653,0.12,0.4578
2024-10-15 21:00:00,21,1,10,False,3.394,1.382,0.323,0.163,0.613,0.914,48.441652432246734,0.12,0.40728
2024-10-15 22:00:00,22,1,10,False,4.344,1.753,0.331,0.153,0.731,1.376,51.81431527654938,0.08,0.34752000000000005
2024-10-15 23:00:00,23,1,10,False,2.666,1.105,0.271,0.175,0.182,0.933,48.98350140808627,0.08,0.21328
2024-10-16 00:00:00,0,2,10,False,0.986,0.258,0.313,0.162,0.038,0.215,51.100641432415294,0.08,0.07888
2024-10-16 01:00:00,1,2,10,False,1.064,0.302,0.341,0.157,0.033,0.23,52.176632939674,0.08,0.08512
2024-10-16 02:00:00,2,2,10,False,1.255,0.464,0.366,0.149,0.035,0.241,50.370974801794596,0.08,0.10039999999999999
2024-10-16 03:00:00,3,2,10,False,0.833,0.165,0.315,0.172,0.034,0.148,53.19976371832164,0.08,0.06664
2024-10-16 04:00:00,4,2,10,False,1.285,0.526,0.375,0.167,0.051,0.167,51.0108994974639,0.08,0.1028
2024-10-16 05:00:00,5,2,10,False,1.063,0.265,0.325,0.134,0.051,0.288,47.031185497775574,0.08,0.08503999999999999
2024-10-16 06:00:00,6,2,10,False,2.234,0.808,0.321,0.165,0.383,0.558,52.82962384287066,0.08,0.17872
2024-10-16 07:00:00,7,2,10,False,2.257,0.865,0.294,0.111,0.381,0.606,50.23873106188883,0.08,0.18056000000000003
2024-10-16 08:00:00,8,2,10,False,2.722,1.05,0.29,0.147,0.452,0.783,48.127878463062956,0.08,0.21776
2024-10-16 09:00:00,9,2,10,False,1.713,0.594,0.207,0.145,0.268,0.499,50.424716406297705,0.12,0.20556
2024-10-16 10:00:00,10,2,10,False,2.002,0.77,0.245,0.15,0.333,0.505,51.34520288930099,0.12,0.24023999999999995
2024-10-16 11:00:00,11,2,10,False,1.745,0.468,0.329,0.139,0.264,0.543,48.35497966374496,0.12,0.2094
2024-10-16 12:00:00,12,2,10,False,1.771,0.649,0.252,0.134,0.278,0.457,55.89621269045302,0.12,0.21252
2024-10-16 13:00:00,13,2,10,False,2.166,0.806,0.293,0.142,0.348,0.578,48.33115293000644,0.12,0.25992
2024-10-16 14:00:00,14,2,10,False,1.373,0.459,0.259,0.169,0.234,0.252,53.37553010214591,0.12,0.16476
2024-10-16 15:00:00,15,2,10,False,1.846,0.608,0.242,0.151,0.288,0.557,47.28208539549536,0.12,0.22152
2024-10-16 16:00:00,16,2,10,False,2.194,0.939,0.28,0.16,0.331,0.483,50.93717325036908,0.12,0.26327999999999996
2024-10-16 17:00:00,17,2,10,False,3.784,1.621,0.342,0.131,0.631,1.06,49.04996804826029,0.12,0.45408
2024-10-16 18:00:00,18,2,10,False,3.38,1.371,0.292,0.148,0.626,0.942,50.838207316890454,0.12,0.40559999999999996
2024-10-16 19:00:00,19,2,10,False,4.082,1.695,0.214,0.133,0.703,1.337,52.355267302259776,0.12,0.48983999999999994
2024-10-16 20:00:00,20,2,10,False,2.949,1.152,0.195,0.183,0.529,0.89,52.311985512817216,0.12,0.35388
2024-10-16 21:00:00,21,2,10,False,3.084,1.21,0.242,0.118,0.514,0.999,45.070014066988264,0.12,0.37008
2024-10-16 22:00:00,22,2,10,False,3.582,1.399,0.297,0.136,0.652,1.097,49.405683964380145,0.08,0.28656
2024-10-16 23:00:00,23,2,10,False,2.65,1.197,0.262,0.167,0.162,0.862,50.74315766431711,0.08,0.212
2024-10-17 00:00:00,0,3,10,False,1.261,0.494,0.294,0.136,0.068,0.269,54.15700195238577,0.08,0.10088
2024-10-17 01:00:00,1,3,10,False,1.237,0.481,0.245,0.16,0.065,0.286,50.52720987976251,0.08,0.09896
2024-10-17 02:00:00,2,3,10,False,1.189,0.416,0.312,0.17,0.057,0.234,46.91121553967903,0.08,0.09512000000000001
2024-10-17 03:00:00,3,3,10,False,0.992,0.189,0.271,0.147,0.035,0.349,49.7237737216625,0.08,0.07936
2024-10-17 04:00:00,4,3,10,False,1.384,0.484,0.299,0.165,0.074,0.362,52.19155747937892,0.08,0.11072
2024-10-17 05:00:00,5,3,10,False,0.904,0.184,0.278,0.179,0.04,0.223,54.21765616753745,0.08,0.07232000000000001
2024-10-17 06:00:00,6,3,10,False,2.919,1.182,0.272,0.176,0.462,0.828,48.76101327439314,0.08,0.23352
2024-10-17 07:00:00,7,3,10,False,2.178,0.912,0.348,0.135,0.383,0.399,52.68775009469782,0.08,0.17424
2024-10-17 08:00:00,8,3,10,False,2.937,1.145,0.301,0.18,0.487,0.823,49.71319631186323,0.08,0.23496
2024-10-17 09:00:00,9,3,10,False,2.064,0.766,0.325,0.177,0.301,0.496,48.737727023761714,0.12,0.24768
2024-10-17 10:00:00,10,3,10,False,2.387,0.869,0.387,0.159,0.356,0.615,53.16960389680347,0.12,0.28644
2024-10-17 11:00:00,11,3,10,False,1.422,0.522,0.301,0.151,0.24,0.207,47.819649061677424,0.12,0.17064
2024-10-17 12:00:00,12,3,10,False,1.859,0.674,0.287,0.101,0.239,0.559,50.35822293007405,0.12,0.22308
2024-10-17 13:00:00,13,3,10,False,1.985,0.791,0.34,0.141,0.272,0.441,46.460611275375776,0.12,0.2382
2024-10-17 14:00:00,14,3,10,False,2.22,0.77,0.284,0.163,0.373,0.631,45.159176752609596,0.12,0.2664
2024-10-17 15:00:00,15,3,10,False,2.108,0.824,0.286,0.168,0.316,0.515,45.14197739243123,0.12,0.25296
2024-10-17 16:00:00,16,3,10,False,1.976,0.662,0.266,0.143,0.295,0.611,47.28826323992609,0.12,0.23712
2024-10-17 17:00:00,17,3,10,False,3.296,1.367,0.243,0.171,0.525,0.989,51.080225797632714,0.12,0.39552
2024-10-17 18:00:00,18,3,10,False,3.507,1.479,0.244,0.151,0.625,1.008,50.23391832105642,0.12,0.42084
2024-10-17 19:00:00,19,3,10,False,3.633,1.432,0.328,0.196,0.622,1.056,55.35166198975647,0.12,0.43595999999999996
2024-10-17 20:00:00,20,3,10,False,4.197,1.754,0.312,0.147,0.733,1.252,51.249215673566184,0.12,0.50364
2024-10-17 21:00:00,21,3,10,False,2.857,1.092,0.335,0.12,0.465,0.845,51.79686029335087,0.12,0.34284000000000003
2024-10-17 22:00:00,22,3,10,False,3.143,1.31,0.257,0.13,0.501,0.945,52.10001179114988,0.08,0.25144
2024-10-17 23:00:00,23,3,10,False,7.834,1.655,0.31,0.149,0.241,1.22,51.613180103145496,0.08,0.6267199999999999
2024-10-18 00:00:00,0,4,10,False,1.062,0.268,0.328,0.182,0.047,0.238,51.91228766500786,0.08,0.08496000000000001
2024-10-18 01:00:00,1,4,10,False,1.078,0.338,0.356,0.14,0.04,0.203,48.304352604642915,0.08,0.08624000000000001
2024-10-18 02:00:00,2,4,10,False,1.302,0.359,0.351,0.182,0.069,0.34,46.1160663136077,0.08,0.10416
2024-10-18 03:00:00,3,4,10,False,2.835,0.316,0.307,0.19,0.062,0.491,47.22767874589125,0.08,0.2268
2024-10-18 04:00:00,4,4,10,False,1.29,0.441,0.266,0.165,0.054,0.365,48.72666212539837,0.08,0.1032
2024-10-18 05:00:00,5,4,10,False,0.852,0.2,0.306,0.18,0.038,0.129,48.79041060572932,0.08,0.06816
2024-10-18 06:00:00,6,4,10,False,3.185,1.291,0.302,0.144,0.531,0.918,53.65807937078822,0.08,0.2548
2024-10-18 07:00:00,7,4,10,False,2.811,0.948,0.405,0.135,0.409,0.914,52.21898327286208,0.08,0.22488
2024-10-18 08:00:00,8,4,10,False,3.081,1.182,0.218,0.126,0.542,1.013,51.5519538376001,0.08,0.24648
2024-10-18 09:00:00,9,4,10,False,2.021,0.667,0.302,0.162,0.291,0.6,51.71383574741632,0.12,0.24251999999999999
2024-10-18 10:00:00,10,4,10,False,2.06,0.733,0.314,0.133,0.281,0.599,52.95989388594624,0.12,0.2472
2024-10-18 11:00:00,11,4,10,False,1.674,0.709,0.221,0.184,0.283,0.277,45.87013440331234,0.12,0.20087999999999998
2024-10-18 12:00:00,12,4,10,False,1.606,0.593,0.273,0.143,0.243,0.352,51.647520190663215,0.12,0.19272
2024-10-18 13:00:00,13,4,10,False,1.79,0.59,0.304,0.142,0.254,0.501,44.50328728818283,0.12,0.2148
2024-10-18 14:00:00,14,4,10,False,1.849,0.651,0.32,0.097,0.294,0.488,50.125980836560984,0.12,0.22188
2024-10-18 15:00:00,15,4,10,False,1.86,0.628,0.302,0.126,0.297,0.508,54.48452037918233,0.12,0.2232
2024-10-18 16:00:00,16,4,10,False,2.006,0.645,0.298,0.164,0.281,0.617,45.64305462653655,0.12,0.24071999999999996
2024-10-18 17:00:00,17,4,10,False,3.341,1.319,0.339,0.162,0.523,0.998,51.67434062035714,0.12,0.40092
2024-10-18 18:00:00,18,4,10,False,2.803,0.954,0.331,0.137,0.472,0.908,53.92813882916034,0.12,0.33636
2024-10-18 19:00:00,19,4,10,False,3.928,1.654,0.291,0.142,0.7,1.14,52.99744407422679,0.12,0.47136
2024-10-18 20:00:00,20,4,10,False,2.868,1.012,0.319,0.141,0.505,0.892,50.55213530751072,0.12,0.34415999999999997
2024-10-18 21:00:00,21,4,10,False,4.039,1.625,0.377,0.14,0.733,1.164,53.71037543031088,0.12,0.48467999999999994
2024-10-18 22:00:00,22,4,10,False,2.943,1.223,0.292,0.144,0.508,0.777,50.58053151604247,0.08,0.23544
2024-10-18 23:00:00,23,4,10,False,3.275,1.419,0.292,0.133,0.207,1.225,50.40665289322778,0.08,0.262
2024-10-19 00:00:00,0,5,10,True,0.957,0.143,0.298,0.165,0.038,0.313,50.05868694635673,0.08,0.07656
2024-10-19 01:00:00,1,5,10,True,1.48,0.529,0.336,0.158,0.087,0.369,47.251596248325264,0.08,0.1184
2024-10-19 02:00:00,2,5,10,True,1.336,0.399,0.23,0.171,0.067,0.469,50.11069566152022,0.08,0.10688
2024-10-19 03:00:00,3,5,10,True,1.532,0.476,0.369,0.154,0.064,0.47,48.074815120527184,0.08,0.12256
2024-10-19 04:00:00,4,5,10,True,0.922,0.277,0.236,0.131,0.05,0.228,50.55441121350834,0.08,0.07376
2024-10-19 05:00:00,5,5,10,True,1.419,0.453,0.364,0.137,0.05,0.416,52.60661942650927,0.08,0.11352000000000001
2024-10-19 06:00:00,6,5,10,True,8.653,1.249,0.291,0.101,0.549,0.839,48.33909701406316,0.08,0.6922400000000001
2024-10-19 07:00:00,7,5,10,True,4.544,1.987,0.359,0.159,0.77,1.269,49.61712819493147,0.08,0.36351999999999995
2024-10-19 08:00:00,8,5,10,True,3.084,1.283,0.247,0.127,0.569,0.857,47.52909836643583,0.08,0.24672000000000002
2024-10-19 09:00:00,9,5,10,True,2.796,1.137,0.309,0.134,0.449,0.767,56.83276418396597,0.12,0.33552
2024-10-19 10:00:00,10,5,10,True,1.879,0.61,0.355,0.175,0.312,0.427,53.58366895851554,0.12,0.22547999999999999
2024-10-19 11:00:00,11,5,10,True,2.653,1.037,0.303,0.131,0.479,0.702,46.30470584064364,0.12,0.31836
2024-10-19 12:00:00,12,5,10,True,2.818,1.208,0.25,0.156,0.446,0.758,51.16749139028675,0.12,0.33816
2024-10-19 13:00:00,13,5,10,True,2.99,1.076,0.46,0.213,0.452,0.789,54.84460677521955,0.12,0.3588
2024-10-19 14:00:00,14,5,10,True,2.757,1.028,0.295,0.134,0.478,0.821,55.48031702780389,0.12,0.33084
2024-10-19 15:00:00,15,5,10,True,2.223,0.866,0.279,0.139,0.361,0.578,55.942049468033105,0.12,0.26676
2024-10-19 16:00:00,16,5,10,True,2.23,0.942,0.252,0.161,0.355,0.52,45.7961243750141,0.12,0.2676
2024-10-19 17:00:00,17,5,10,True,5.19,2.196,0.293,0.144,0.917,1.64,50.584788968758296,0.12,0.6228
2024-10-19 18:00:00,18,5,10,True,3.733,1.59,0.353,0.157,0.669,0.965,53.473156751388075,0.12,0.44795999999999997
2024-10-19 19:00:00,19,5,10,True,5.395,2.273,0.319,0.173,0.934,1.695,51.64153443180862,0.12,0.6474
2024-10-19 20:00:00,20,5,10,True,5.224,2.446,0.199,0.137,0.945,1.497,47.84561767982333,0.12,0.62688
2024-10-19 21:00:00,21,5,10,True,4.277,1.879,0.329,0.151,0.722,1.195,50.67159982267827,0.12,0.51324
2024-10-19 22:00:00,22,5,10,True,4.774,1.942,0.316,0.181,0.867,1.468,46.59354699512297,0.08,0.38192000000000004
2024-10-19 23:00:00,23,5,10,True,4.352,2.114,0.289,0.155,0.31,1.484,53.87689319327341,0.08,0.34816
2024-10-20 00:00:00,0,6,10,True,1.43,0.555,0.296,0.124,0.065,0.389,49.90734083356988,0.08,0.1144
2024-10-20 01:00:00,1,6,10,True,1.18,0.465,0.312,0.153,0.042,0.208,53.585457530391,0.08,0.0944
2024-10-20 02:00:00,2,6,10,True,1.041,0.262,0.264,0.126,0.061,0.328,53.53314839601718,0.08,0.08327999999999999
2024-10-20 03:00:00,3,6,10,True,1.586,0.663,0.311,0.167,0.092,0.353,45.85609565835919,0.08,0.12688000000000002
2024-10-20 04:00:00,4,6,10,True,1.586,0.575,0.256,0.199,0.079,0.477,50.05823292179707,0.08,0.12688000000000002
2024-10-20 05:00:00,5,6,10,True,1.188,0.361,0.277,0.198,0.046,0.306,42.413055513816566,0.08,0.09504
2024-10-20 06:00:00,6,6,10,True,3.254,1.37,0.32,0.181,0.508,0.875,54.202119125112525,0.08,0.26032
2024-10-20 07:00:00,7,6,10,True,3.679,1.633,0.212,0.134,0.684,1.017,55.35479509909399,0.08,0.29431999999999997
2024-10-20 08:00:00,8,6,10,True,4.25,1.816,0.232,0.156,0.732,1.314,50.101964113421644,0.08,0.34
2024-10-20 09:00:00,9,6,10,True,2.772,1.128,0.325,0.173,0.487,0.659,49.487731688139746,0.12,0.33263999999999994
2024-10-20 10:00:00,10,6,10,True,2.021,0.732,0.341,0.123,0.327,0.498,46.49719161289273,0.12,0.24251999999999999
2024-10-20 11:00:00,11,6,10,True,7.436,1.109,0.226,0.178,0.429,0.796,48.747478266216234,0.12,0.89232
2024-10-20 12:00:00,12,6,10,True,2.418,0.879,0.391,0.163,0.374,0.612,52.48982550116845,0.12,0.29016000000000003
2024-10-20 13:00:00,13,6,10,True,2.402,1.099,0.301,0.189,0.357,0.457,51.117357356142556,0.12,0.28824
2024-10-20 14:00:00,14,6,10,True,2.066,0.802,0.317,0.172,0.314,0.46,48.86195776457259,0.12,0.24791999999999997
2024-10-20 15:00:00,15,6,10,True,2.93,1.254,0.358,0.14,0.486,0.692,48.11433130981928,0.12,0.3516
2024-10-20 16:00:00,16,6,10,True,4.628,0.737,0.254,0.15,0.33,0.432,49.63630692161843,0.12,0.55536
2024-10-20 17:00:00,17,6,10,True,3.623,1.53,0.35,0.137,0.639,0.968,45.38731648649722,0.12,0.43476000000000004
2024-10-20 18:00:00,18,6,10,True,3.743,1.529,0.298,0.14,0.687,1.089,48.53498765995995,0.12,0.44915999999999995
2024-10-20 19:00:00,19,6,10,True,11.114,1.819,0.247,0.127,0.733,1.308,49.37575259759495,0.12,1.33368
2024-10-20 20:00:00,20,6,10,True,5.296,2.354,0.25,0.115,0.931,1.646,50.584911280994426,0.12,0.63552
2024-10-20 21:00:00,21,6,10,True,5.025,2.237,0.345,0.138,0.891,1.413,48.903880448638986,0.12,0.603
2024-10-20 22:00:00,22,6,10,True,4.882,2.272,0.17,0.112,0.954,1.374,49.67283141360367,0.08,0.39055999999999996
2024-10-20 23:00:00,23,6,10,True,3.848,1.77,0.311,0.128,0.292,1.347,54.65371591062853,0.08,0.30784
2024-10-21 00:00:00,0,0,10,False,0.996,0.221,0.279,0.156,0.061,0.28,52.86302805961093,0.08,0.07968
2024-10-21 01:00:00,1,0,10,False,1.282,0.481,0.258,0.123,0.071,0.349,53.55276039368152,0.08,0.10256
2024-10-21 02:00:00,2,0,10,False,1.137,0.563,0.234,0.12,0.073,0.146,47.869177011212145,0.08,0.09096
2024-10-21 03:00:00,3,0,10,False,1.199,0.386,0.349,0.163,0.062,0.24,51.17352378371834,0.08,0.09592
2024-10-21 04:00:00,4,0,10,False,0.955,0.374,0.252,0.146,0.034,0.149,53.650868011139735,0.08,0.0764
2024-10-21 05:00:00,5,0,10,False,1.249,0.352,0.318,0.139,0.068,0.373,46.14449106748544,0.08,0.09992000000000001
2024-10-21 06:00:00,6,0,10,False,2.91,1.265,0.32,0.158,0.501,0.666,51.096974980604266,0.08,0.2328
2024-10-21 07:00:00,7,0,10,False,3.313,1.282,0.341,0.131,0.546,1.013,47.53885914771006,0.08,0.26504
2024-10-21 08:00:00,8,0,10,False,2.719,1.101,0.237,0.171,0.45,0.759,46.58174533648032,0.08,0.21752
2024-10-21 09:00:00,9,0,10,False,4.254,0.617,0.367,0.143,0.283,0.518,50.61976298957742,0.12,0.5104799999999999
2024-10-21 10:00:00,10,0,10,False,2.511,0.94,0.337,0.186,0.33,0.718,50.964368312521586,0.12,0.30132
2024-10-21 11:00:00,11,0,10,False,1.516,0.388,0.298,0.137,0.279,0.415,51.5574419021714,0.12,0.18192
2024-10-21 12:00:00,12,0,10,False,1.965,0.748,0.282,0.148,0.283,0.504,47.634184986804634,0.12,0.2358
2024-10-21 13:00:00,13,0,10,False,1.595,0.55,0.274,0.177,0.231,0.363,48.80612255689599,0.12,0.1914
2024-10-21 14:00:00,14,0,10,False,1.781,0.613,0.305,0.14,0.287,0.436,48.25856636546959,0.12,0.21372
2024-10-21 15:00:00,15,0,10,False,1.774,0.654,0.314,0.149,0.246,0.411,49.10341718289431,0.12,0.21287999999999999
